origin_id,origin_name,origin_lat,origin_lng,dest_id,dest_name,dest_lat,dest_lng,distance_km,osrm_base_duration_min,time_of_day,day_type,traffic_multiplier,travel_time_minutes
49,Kirindiwela,6.9928,80.0944,40,Katunayake,7.1697,79.8847,50.58,58.98,morning_peak,weekday,1.8,113.12
6,Kollupitiya,6.8978,79.85,13,Mattakkuliya,6.9703,79.8778,10.6,15.68,night,weekend,0.807,14.38
80,Udugampola,7.0717,80.0239,43,Veyangoda,7.1522,80.1128,16.15,18.75,night,weekday,0.85,15.03
23,Athurugiriya,6.8783,79.9917,2,Pettah,6.9354,79.8517,20.18,26.64,night,weekday,0.85,24.66
7,Bambalapitiya,6.8867,79.8567,78,Kadawatha Junction,7.0028,79.9556,20.64,27.54,evening_peak,weekday,2,60.58
83,Attanagalla,7.175,80.0706,51,Kadawatha,7.0072,79.9508,26.54,34.23,morning_peak,weekday,1.8,53.33
12,Grandpass,6.9425,79.8706,53,Mahara,7.0547,80.0153,23,29.98,midday,weekday,1.2,37.29
97,Maththegoda,6.8103,80.0478,5,Cinnamon Gardens,6.9011,79.8601,28.08,42.51,evening_peak,weekday,2,74.01
59,Kalutara,6.5854,79.9608,33,Kelaniya,7.0017,79.9219,59.1,58.08,midday,weekday,1.2,73.57
69,Pelawatte,6.8908,79.9311,66,Pannipitiya,6.8308,79.9661,9.34,15.2,morning_peak,weekday,1.8,31.32
84,Yakkala,7.1019,80.0767,54,Liyanagemulla,7.1378,79.8853,26.7,41.12,evening_peak,weekday,2,89.17
54,Liyanagemulla,7.1378,79.8853,93,Gonawala,7.1539,79.9819,14.76,23.82,morning_peak,weekday,1.8,40
74,Orugodawatta,6.9486,79.8886,57,Hanwella,6.9042,80.0842,25.76,34.2,morning_peak,weekday,1.8,70.37
66,Pannipitiya,6.8308,79.9661,6,Kollupitiya,6.8978,79.85,16.78,24.28,evening_peak,weekend,1.4,34.56
82,Pasyala,7.0911,80.1394,90,Bloemendhal,6.96,79.8647,40.67,51.41,evening_peak,weekday,2,103.43
71,Colombo Port,6.95,79.8378,3,Maradana,6.92,79.8617,6.85,14.69,morning_peak,weekday,1.8,24.61
24,Hokandara,6.8494,79.9575,74,Orugodawatta,6.9486,79.8886,19.37,30.83,evening_peak,weekday,2,63.42
91,Pannala,7.2956,80.0394,29,Kaduwela,6.9358,79.9778,49.92,66.78,night,weekday,0.85,55.58
20,Moratuwa,6.7731,79.8817,19,Panadura,6.7136,79.9042,7.96,12.78,evening_peak,weekday,2,23.78
34,Peliyagoda,6.9711,79.8906,22,Kottawa,6.8244,79.9628,25.2,34.63,night,weekday,0.85,30.99
97,Maththegoda,6.8103,80.0478,96,Aluthgama,6.4333,79.9992,62.09,63.83,evening_peak,weekday,2,118.89
2,Pettah,6.9354,79.8517,29,Kaduwela,6.9358,79.9778,15.37,20.47,morning_peak,weekday,1.8,36.28
53,Mahara,7.0547,80.0153,79,Weboda,7.0364,79.9869,5.12,7.98,morning_peak,weekend,1.17,7.95
22,Kottawa,6.8244,79.9628,100,Colombo 02,6.9178,79.8464,22.26,27.07,evening_peak,weekday,2,52.65
45,Divulapitiya,7.2278,80.06,68,Sri Jayawardenepura,6.8886,79.9203,54.3,65.17,night,weekday,0.85,62.7
10,Mount Lavinia,6.8311,79.865,36,Ragama,7.0261,79.9181,26.97,36.11,evening_peak,weekday,2,77.41
6,Kollupitiya,6.8978,79.85,48,Dompe,7.065,80.0969,41.9,51.93,evening_peak,weekday,2,111.43
50,Ganemulla,7.0922,80.0225,35,Wattala,6.9939,79.8781,25.66,31.78,night,weekday,0.85,29.5
15,Narahenpita,6.8981,79.8742,4,Borella,6.9113,79.8778,2.02,3.35,midday,weekend,1.02,2.91
92,Ekala,7.0761,79.9283,17,Maharagama,6.8467,79.9283,39.31,48.36,evening_peak,weekday,2,102.55
40,Katunayake,7.1697,79.8847,39,Seeduwa,7.1175,79.8928,7.32,11.67,morning_peak,weekend,1.17,14.63
47,Nittambuwa,7.1497,80.18,63,Kirulapone,6.8742,79.8825,58.16,75.2,midday,weekday,1.2,78.79
34,Peliyagoda,6.9711,79.8906,40,Katunayake,7.1697,79.8847,26.36,23.14,midday,weekday,1.2,25.4
33,Kelaniya,7.0017,79.9219,75,Baseline Road,6.9067,79.8869,14.95,19.83,evening_peak,weekday,2,37.67
82,Pasyala,7.0911,80.1394,38,Ja-Ela,7.0733,79.8917,34.01,45.65,midday,weekday,1.2,51.22
46,Mirigama,7.2453,80.1217,3,Maradana,6.92,79.8617,53.49,65.18,evening_peak,weekend,1.4,97.77
8,Wellawatte,6.875,79.8617,51,Kadawatha,7.0072,79.9508,22.03,29.67,evening_peak,weekday,2,54.11
89,Havelock Town,6.8856,79.8642,39,Seeduwa,7.1175,79.8928,31.55,35.15,morning_peak,weekday,1.8,70.77
9,Dehiwala,6.8517,79.865,82,Pasyala,7.0911,80.1394,51.61,65.24,evening_peak,weekday,2,135.58
60,Bandaragama,6.7167,79.9833,40,Katunayake,7.1697,79.8847,65.28,54.91,midday,weekday,1.2,74.52
92,Ekala,7.0761,79.9283,18,Piliyandala,6.8017,79.9247,46.07,51.39,night,weekday,0.85,42.95
57,Hanwella,6.9042,80.0842,77,Kerawalapitiya,6.9883,79.8658,37,40.01,midday,weekday,1.2,41.62
54,Liyanagemulla,7.1378,79.8853,88,Thimbirigasyaya,6.8839,79.8778,36.25,35.7,night,weekday,0.85,32.75
78,Kadawatha Junction,7.0028,79.9556,38,Ja-Ela,7.0733,79.8917,14.61,17.26,evening_peak,weekday,2,30.99
29,Kaduwela,6.9358,79.9778,5,Cinnamon Gardens,6.9011,79.8601,16.84,23,evening_peak,weekend,1.4,34.58
67,Kahathuduwa,6.7981,80.0133,47,Nittambuwa,7.1497,80.18,68.11,76.76,evening_peak,weekday,2,143.81
68,Sri Jayawardenepura,6.8886,79.9203,12,Grandpass,6.9425,79.8706,10.72,14.25,morning_peak,weekday,1.8,25.92
21,Ratmalana,6.82,79.8817,61,Panadura South,6.695,79.905,15.74,23.75,midday,weekend,1.02,26.33
55,Homagama,6.8444,80.0044,46,Mirigama,7.2453,80.1217,60.06,64.63,night,weekend,0.807,49.48
49,Kirindiwela,6.9928,80.0944,58,Avissawella,6.9472,80.2108,20.33,34.88,night,weekend,0.807,24.81
9,Dehiwala,6.8517,79.865,6,Kollupitiya,6.8978,79.85,5.76,7.96,evening_peak,weekday,2,14.46
5,Cinnamon Gardens,6.9011,79.8601,42,Gampaha,7.0878,79.9992,32.18,42.06,night,weekday,0.85,35.34
30,Mulleriyawa,6.9317,79.9514,57,Hanwella,6.9042,80.0842,18.44,23.87,morning_peak,weekday,1.8,42.44
87,Gothatuwa,6.9217,79.9856,13,Mattakkuliya,6.9703,79.8778,16.64,25.55,evening_peak,weekday,2,50.94
45,Divulapitiya,7.2278,80.06,17,Maharagama,6.8467,79.9283,58.76,66.89,evening_peak,weekend,1.4,94.54
18,Piliyandala,6.8017,79.9247,94,Welisara North,7.02,79.89,42.68,36.93,morning_peak,weekday,1.8,56.88
32,Biyagama,6.9753,80.0008,42,Gampaha,7.0878,79.9992,16.13,22.46,night,weekday,0.85,19.86
36,Ragama,7.0261,79.9181,34,Peliyagoda,6.9711,79.8906,9.34,13.53,midday,weekday,1.2,15
47,Nittambuwa,7.1497,80.18,19,Panadura,6.7136,79.9042,83.96,90.97,midday,weekend,1.02,94.79
9,Dehiwala,6.8517,79.865,47,Nittambuwa,7.1497,80.18,62.14,79.44,evening_peak,weekend,1.4,117.19
40,Katunayake,7.1697,79.8847,47,Nittambuwa,7.1497,80.18,41.82,63.31,evening_peak,weekday,2,120.07
13,Mattakkuliya,6.9703,79.8778,1,Colombo Fort,6.9344,79.8428,6.28,9.88,evening_peak,weekday,2,17.48
49,Kirindiwela,6.9928,80.0944,64,Gangodawila,6.8567,79.8994,34.61,55.09,night,weekday,0.85,53.58
17,Maharagama,6.8467,79.9283,71,Colombo Port,6.95,79.8378,18.64,31.37,morning_peak,weekend,1.17,38.67
58,Avissawella,6.9472,80.2108,49,Kirindiwela,6.9928,80.0944,20.33,34.95,night,weekend,0.807,29.16
43,Veyangoda,7.1522,80.1128,25,Boralesgamuwa,6.8372,79.9111,54.48,58.93,evening_peak,weekday,2,131.49
32,Biyagama,6.9753,80.0008,26,Rajagiriya,6.9111,79.8989,19.12,25.3,morning_peak,weekday,1.8,48.59
56,Padukka,6.8361,80.0872,65,Pepiliyana,6.8528,79.9183,20.82,29.23,midday,weekend,1.02,27.16
51,Kadawatha,7.0072,79.9508,71,Colombo Port,6.95,79.8378,18.49,30.13,midday,weekday,1.2,40.01
45,Divulapitiya,7.2278,80.06,15,Narahenpita,6.8981,79.8742,49.96,64.18,midday,weekday,1.2,74.42
18,Piliyandala,6.8017,79.9247,51,Kadawatha,7.0072,79.9508,34.1,31.54,midday,weekday,1.2,32.65
6,Kollupitiya,6.8978,79.85,76,Welisara,7.0097,79.8939,16.02,22.65,morning_peak,weekend,1.17,29.27
57,Hanwella,6.9042,80.0842,49,Kirindiwela,6.9928,80.0944,13.53,22.66,morning_peak,weekday,1.8,44.51
79,Weboda,7.0364,79.9869,20,Moratuwa,6.7731,79.8817,44.71,45.77,night,weekday,0.85,36.82
83,Attanagalla,7.175,80.0706,3,Maradana,6.92,79.8617,41.59,53.29,midday,weekday,1.2,55.67
62,Ingiriya,6.7344,80.1058,4,Borella,6.9113,79.8778,43.44,48.15,midday,weekend,1.02,51.42
96,Aluthgama,6.4333,79.9992,91,Pannala,7.2956,80.0394,117.92,120.65,midday,weekend,1.02,135.7
9,Dehiwala,6.8517,79.865,92,Ekala,7.0761,79.9283,36.58,44.3,evening_peak,weekday,2,78.07
48,Dompe,7.065,80.0969,25,Boralesgamuwa,6.8372,79.9111,50.69,54.94,evening_peak,weekday,2,111.46
45,Divulapitiya,7.2278,80.06,62,Ingiriya,6.7344,80.1058,76.27,82.84,evening_peak,weekday,2,147.8
83,Attanagalla,7.175,80.0706,64,Gangodawila,6.8567,79.8994,51.55,63.42,evening_peak,weekday,2,133.02
92,Ekala,7.0761,79.9283,6,Kollupitiya,6.8978,79.85,32.57,38.73,evening_peak,weekend,1.4,58.43
3,Maradana,6.92,79.8617,21,Ratmalana,6.82,79.8817,14.19,20.67,evening_peak,weekend,1.4,29.62
86,Pittugala,6.9133,79.9694,62,Ingiriya,6.7344,80.1058,36.72,37.65,morning_peak,weekday,1.8,72.17
54,Liyanagemulla,7.1378,79.8853,16,Nugegoda,6.8689,79.8889,38.71,39.18,morning_peak,weekday,1.8,65.05
59,Kalutara,6.5854,79.9608,2,Pettah,6.9354,79.8517,43.33,57.17,midday,weekend,1.02,58.44
79,Weboda,7.0364,79.9869,80,Udugampola,7.0717,80.0239,6.98,8.71,morning_peak,weekday,1.8,15.13
90,Bloemendhal,6.96,79.8647,23,Athurugiriya,6.8783,79.9917,22.79,27.83,evening_peak,weekend,1.4,36.3
38,Ja-Ela,7.0733,79.8917,67,Kahathuduwa,6.7981,80.0133,50.36,46.71,night,weekday,0.85,37.61
45,Divulapitiya,7.2278,80.06,96,Aluthgama,6.4333,79.9992,108.5,103.91,morning_peak,weekday,1.8,171.25
100,Colombo 02,6.9178,79.8464,7,Bambalapitiya,6.8867,79.8567,5.18,7.18,morning_peak,weekday,1.8,14.15
4,Borella,6.9113,79.8778,96,Aluthgama,6.4333,79.9992,75.81,68.9,evening_peak,weekday,2,120.78
84,Yakkala,7.1019,80.0767,76,Welisara,7.0097,79.8939,29.52,37.41,morning_peak,weekday,1.8,66.61
22,Kottawa,6.8244,79.9628,70,Koswatta,6.9194,79.9211,15.09,22.43,midday,weekend,1.02,25.1
60,Bandaragama,6.7167,79.9833,46,Mirigama,7.2453,80.1217,74.26,75.46,evening_peak,weekday,2,168.94
59,Kalutara,6.5854,79.9608,29,Kaduwela,6.9358,79.9778,45.86,44.28,midday,weekday,1.2,46.67
8,Wellawatte,6.875,79.8617,75,Baseline Road,6.9067,79.8869,7.5,10.67,evening_peak,weekday,2,24.33
27,Battaramulla,6.8994,79.9164,20,Moratuwa,6.7731,79.8817,18.75,27.58,night,weekend,0.807,24.28
61,Panadura South,6.695,79.905,74,Orugodawatta,6.9486,79.8886,33.41,49.57,morning_peak,weekday,1.8,91.13
16,Nugegoda,6.8689,79.8889,13,Mattakkuliya,6.9703,79.8778,12.94,19.26,morning_peak,weekday,1.8,33.22
54,Liyanagemulla,7.1378,79.8853,75,Baseline Road,6.9067,79.8869,34.42,33.28,morning_peak,weekday,1.8,56.53
86,Pittugala,6.9133,79.9694,38,Ja-Ela,7.0733,79.8917,32.69,32.18,morning_peak,weekend,1.17,39.98
100,Colombo 02,6.9178,79.8464,32,Biyagama,6.9753,80.0008,24.52,32.12,morning_peak,weekday,1.8,49.24
3,Maradana,6.92,79.8617,80,Udugampola,7.0717,80.0239,28.18,34.65,midday,weekday,1.2,40.22
68,Sri Jayawardenepura,6.8886,79.9203,61,Panadura South,6.695,79.905,29.78,43.23,evening_peak,weekend,1.4,63.72
61,Panadura South,6.695,79.905,43,Veyangoda,7.1522,80.1128,72.7,72.95,evening_peak,weekday,2,162.03
11,Kotahena,6.9531,79.8597,98,Kosgama,6.8856,80.1681,43.88,58.4,midday,weekday,1.2,64.02
51,Kadawatha,7.0072,79.9508,21,Ratmalana,6.82,79.8817,27.54,39.07,night,weekday,0.85,36.24
84,Yakkala,7.1019,80.0767,38,Ja-Ela,7.0733,79.8917,25.68,36.54,evening_peak,weekday,2,72.09
18,Piliyandala,6.8017,79.9247,27,Battaramulla,6.8994,79.9164,15.06,21.1,evening_peak,weekday,2,47.79
21,Ratmalana,6.82,79.8817,44,Minuwangoda,7.1667,79.9506,48.43,60.35,midday,weekday,1.2,76.7
54,Liyanagemulla,7.1378,79.8853,74,Orugodawatta,6.9486,79.8886,29.54,27.95,evening_peak,weekend,1.4,42.77
65,Pepiliyana,6.8528,79.9183,15,Narahenpita,6.8981,79.8742,8.69,13.14,morning_peak,weekday,1.8,24.22
81,Heiyanthuduwa,6.9444,80.0431,93,Gonawala,7.1539,79.9819,30.83,44.83,night,weekday,0.85,40.22
33,Kelaniya,7.0017,79.9219,59,Kalutara,6.5854,79.9608,60.51,60.28,evening_peak,weekend,1.4,92.06
94,Welisara North,7.02,79.89,38,Ja-Ela,7.0733,79.8917,8.03,11.54,evening_peak,weekday,2,22.4
77,Kerawalapitiya,6.9883,79.8658,66,Pannipitiya,6.8308,79.9661,37.82,36.71,evening_peak,weekday,2,82.7
26,Rajagiriya,6.9111,79.8989,75,Baseline Road,6.9067,79.8869,1.82,3.35,evening_peak,weekday,2,5.8
8,Wellawatte,6.875,79.8617,29,Kaduwela,6.9358,79.9778,19.87,27.04,midday,weekday,1.2,33.49
55,Homagama,6.8444,80.0044,16,Nugegoda,6.8689,79.8889,14.3,20.23,evening_peak,weekday,2,40.48
59,Kalutara,6.5854,79.9608,56,Padukka,6.8361,80.0872,47.79,54.73,morning_peak,weekend,1.17,59.93
73,Modara,6.9714,79.8681,35,Wattala,6.9939,79.8781,3.94,6.98,morning_peak,weekday,1.8,13.28
95,Beruwala,6.4781,79.9833,57,Hanwella,6.9042,80.0842,72.87,69.84,midday,weekend,1.02,61.88
20,Moratuwa,6.7731,79.8817,53,Mahara,7.0547,80.0153,49.09,51.41,night,weekend,0.807,45.9
94,Welisara North,7.02,79.89,29,Kaduwela,6.9358,79.9778,19.05,17.65,morning_peak,weekday,1.8,27.68
58,Avissawella,6.9472,80.2108,34,Peliyagoda,6.9711,79.8906,48.89,62.13,midday,weekday,1.2,84.45
32,Biyagama,6.9753,80.0008,52,Kiribathgoda,6.9822,79.9486,9.13,14.95,midday,weekday,1.2,20.55
40,Katunayake,7.1697,79.8847,72,Mutwal,6.9617,79.8522,30.76,28.45,midday,weekday,1.2,37.2
64,Gangodawila,6.8567,79.8994,8,Wellawatte,6.875,79.8617,6.03,9.44,morning_peak,weekday,1.8,18.66
28,Malabe,6.9061,79.9519,49,Kirindiwela,6.9928,80.0944,23.63,39.51,midday,weekday,1.2,54.17
26,Rajagiriya,6.9111,79.8989,86,Pittugala,6.9133,79.9694,10.84,15.05,night,weekend,0.807,10.61
88,Thimbirigasyaya,6.8839,79.8778,87,Gothatuwa,6.9217,79.9856,17.79,23.87,morning_peak,weekend,1.17,29.66
46,Mirigama,7.2453,80.1217,96,Aluthgama,6.4333,79.9992,113.58,106.68,morning_peak,weekday,1.8,208.19
24,Hokandara,6.8494,79.9575,99,Bulathsinhala,6.665,80.1825,47.08,58.6,morning_peak,weekday,1.8,117.36
65,Pepiliyana,6.8528,79.9183,95,Beruwala,6.4781,79.9833,51.48,59.98,midday,weekend,1.02,53.05
56,Padukka,6.8361,80.0872,98,Kosgama,6.8856,80.1681,16.74,28.7,midday,weekend,1.02,29.93
76,Welisara,7.0097,79.8939,40,Katunayake,7.1697,79.8847,21.79,23.86,evening_peak,weekday,2,41.21
39,Seeduwa,7.1175,79.8928,13,Mattakkuliya,6.9703,79.8778,25.21,27.57,night,weekend,0.807,21.4
91,Pannala,7.2956,80.0394,85,Hendala,6.9894,79.9019,45.67,61.84,midday,weekend,1.02,62.94
44,Minuwangoda,7.1667,79.9506,38,Ja-Ela,7.0733,79.8917,15.52,23.29,night,weekday,0.85,21.93
18,Piliyandala,6.8017,79.9247,16,Nugegoda,6.8689,79.8889,10.1,13.43,midday,weekday,1.2,17.38
62,Ingiriya,6.7344,80.1058,13,Mattakkuliya,6.9703,79.8778,49.56,55.71,night,weekend,0.807,45.12
77,Kerawalapitiya,6.9883,79.8658,60,Bandaragama,6.7167,79.9833,49.77,48.15,midday,weekday,1.2,53.1
39,Seeduwa,7.1175,79.8928,72,Mutwal,6.9617,79.8522,26.7,30.01,midday,weekday,1.2,32.14
38,Ja-Ela,7.0733,79.8917,92,Ekala,7.0761,79.9283,6.32,12.44,morning_peak,weekend,1.17,14.51
98,Kosgama,6.8856,80.1681,80,Udugampola,7.0717,80.0239,49.26,60.09,midday,weekend,1.02,69.93
72,Mutwal,6.9617,79.8522,62,Ingiriya,6.7344,80.1058,51.52,57.22,morning_peak,weekday,1.8,112.2
3,Maradana,6.92,79.8617,59,Kalutara,6.5854,79.9608,42.03,56.54,midday,weekend,1.02,58.94
69,Pelawatte,6.8908,79.9311,62,Ingiriya,6.7344,80.1058,37.03,40.9,night,weekday,0.85,32.19
85,Hendala,6.9894,79.9019,84,Yakkala,7.1019,80.0767,30.34,37.8,morning_peak,weekday,1.8,57.85
42,Gampaha,7.0878,79.9992,49,Kirindiwela,6.9928,80.0944,20.44,34,evening_peak,weekend,1.4,42.63
97,Maththegoda,6.8103,80.0478,1,Colombo Fort,6.9344,79.8428,31.88,47.54,midday,weekday,1.2,56.81
91,Pannala,7.2956,80.0394,23,Athurugiriya,6.8783,79.9917,57.49,72.28,midday,weekday,1.2,79.92
59,Kalutara,6.5854,79.9608,13,Mattakkuliya,6.9703,79.8778,57.96,62.38,midday,weekday,1.2,80.71
16,Nugegoda,6.8689,79.8889,2,Pettah,6.9354,79.8517,11.15,15.51,evening_peak,weekday,2,32.92
13,Mattakkuliya,6.9703,79.8778,96,Aluthgama,6.4333,79.9992,83.02,76.51,midday,weekday,1.2,91.14
43,Veyangoda,7.1522,80.1128,85,Hendala,6.9894,79.9019,34.55,40.61,evening_peak,weekday,2,84.79
83,Attanagalla,7.175,80.0706,15,Narahenpita,6.8981,79.8742,43.14,55.08,night,weekday,0.85,46.84
87,Gothatuwa,6.9217,79.9856,52,Kiribathgoda,6.9822,79.9486,10.83,18.25,morning_peak,weekend,1.17,24.1
1,Colombo Fort,6.9344,79.8428,44,Minuwangoda,7.1667,79.9506,37.3,44.15,morning_peak,weekday,1.8,73.21
15,Narahenpita,6.8981,79.8742,12,Grandpass,6.9425,79.8706,6.42,10.13,evening_peak,weekday,2,20.92
72,Mutwal,6.9617,79.8522,27,Battaramulla,6.8994,79.9164,12.19,17.76,morning_peak,weekday,1.8,34.86
62,Ingiriya,6.7344,80.1058,11,Kotahena,6.9531,79.8597,50.59,55.16,evening_peak,weekday,2,100.75
93,Gonawala,7.1539,79.9819,85,Hendala,6.9894,79.9019,28.03,34.19,evening_peak,weekend,1.4,46.25
50,Ganemulla,7.0922,80.0225,37,Kandana,7.0508,79.9058,17.04,30.21,evening_peak,weekday,2,52.94
49,Kirindiwela,6.9928,80.0944,99,Bulathsinhala,6.665,80.1825,53.55,84.9,midday,weekday,1.2,96.75
66,Pannipitiya,6.8308,79.9661,63,Kirulapone,6.8742,79.8825,11.84,17.26,morning_peak,weekday,1.8,31.97
6,Kollupitiya,6.8978,79.85,19,Panadura,6.7136,79.9042,23.53,33.72,morning_peak,weekday,1.8,62.87
37,Kandana,7.0508,79.9058,68,Sri Jayawardenepura,6.8886,79.9203,25.25,32.59,midday,weekend,1.02,31.64
13,Mattakkuliya,6.9703,79.8778,52,Kiribathgoda,6.9822,79.9486,12.79,19,evening_peak,weekday,2,36.25
60,Bandaragama,6.7167,79.9833,83,Attanagalla,7.175,80.0706,62.37,64.41,midday,weekday,1.2,67.53
28,Malabe,6.9061,79.9519,1,Colombo Fort,6.9344,79.8428,14.26,18.6,morning_peak,weekend,1.17,22.03
76,Welisara,7.0097,79.8939,72,Mutwal,6.9617,79.8522,9.98,16.55,night,weekday,0.85,12.8
27,Battaramulla,6.8994,79.9164,9,Dehiwala,6.8517,79.865,10.57,16.2,morning_peak,weekend,1.17,17.66
14,Dematagoda,6.9261,79.88,25,Boralesgamuwa,6.8372,79.9111,12.55,18.95,night,weekday,0.85,13.72
73,Modara,6.9714,79.8681,26,Rajagiriya,6.9111,79.8989,10.29,15.89,evening_peak,weekday,2,28.7
24,Hokandara,6.8494,79.9575,5,Cinnamon Gardens,6.9011,79.8601,14.13,22.33,morning_peak,weekend,1.17,28.35
35,Wattala,6.9939,79.8781,76,Welisara,7.0097,79.8939,4.05,7.04,night,weekday,0.85,6.37
87,Gothatuwa,6.9217,79.9856,95,Beruwala,6.4781,79.9833,65.57,59.82,midday,weekend,1.02,57.27
48,Dompe,7.065,80.0969,55,Homagama,6.8444,80.0044,43.94,45.57,morning_peak,weekday,1.8,87.68
3,Maradana,6.92,79.8617,21,Ratmalana,6.82,79.8817,14.19,20.67,midday,weekend,1.02,18.68
62,Ingiriya,6.7344,80.1058,97,Maththegoda,6.8103,80.0478,17.51,27.15,morning_peak,weekday,1.8,55.47
52,Kiribathgoda,6.9822,79.9486,79,Weboda,7.0364,79.9869,11.09,17.98,midday,weekday,1.2,19.09
5,Cinnamon Gardens,6.9011,79.8601,70,Koswatta,6.9194,79.9211,8.87,14.34,night,weekday,0.85,13.04
68,Sri Jayawardenepura,6.8886,79.9203,91,Pannala,7.2956,80.0394,61.55,79.44,night,weekend,0.807,65.43
23,Athurugiriya,6.8783,79.9917,64,Gangodawila,6.8567,79.8994,13.65,21.83,night,weekday,0.85,17.59
72,Mutwal,6.9617,79.8522,75,Baseline Road,6.9067,79.8869,8.91,14.25,evening_peak,weekday,2,29.16
55,Homagama,6.8444,80.0044,37,Kandana,7.0508,79.9058,33.22,36.21,morning_peak,weekend,1.17,38.74
73,Modara,6.9714,79.8681,59,Kalutara,6.5854,79.9608,60.67,64.46,evening_peak,weekend,1.4,77.59
30,Mulleriyawa,6.9317,79.9514,11,Kotahena,6.9531,79.8597,12.16,18.68,evening_peak,weekday,2,33.69
72,Mutwal,6.9617,79.8522,63,Kirulapone,6.8742,79.8825,12.18,18.86,evening_peak,weekday,2,36.85
94,Welisara North,7.02,79.89,73,Modara,6.9714,79.8681,7.73,13.74,morning_peak,weekend,1.17,14.82
34,Peliyagoda,6.9711,79.8906,31,Thalawathugoda,6.8869,79.9331,15.67,22.01,morning_peak,weekday,1.8,39.12
40,Katunayake,7.1697,79.8847,1,Colombo Fort,6.9344,79.8428,31.94,27.81,morning_peak,weekday,1.8,47.94
21,Ratmalana,6.82,79.8817,79,Weboda,7.0364,79.9869,39.04,44.11,night,weekday,0.85,35.82
8,Wellawatte,6.875,79.8617,62,Ingiriya,6.7344,80.1058,37.56,44.27,evening_peak,weekday,2,80.81
17,Maharagama,6.8467,79.9283,38,Ja-Ela,7.0733,79.8917,35.08,39.47,midday,weekday,1.2,52.21
14,Dematagoda,6.9261,79.88,72,Mutwal,6.9617,79.8522,6.31,10.84,evening_peak,weekend,1.4,14.65
31,Thalawathugoda,6.8869,79.9331,35,Wattala,6.9939,79.8781,18.41,25.75,morning_peak,weekday,1.8,40.46
23,Athurugiriya,6.8783,79.9917,89,Havelock Town,6.8856,79.8642,18.74,25.05,evening_peak,weekend,1.4,33.09
6,Kollupitiya,6.8978,79.85,70,Koswatta,6.9194,79.9211,9.63,15.96,evening_peak,weekday,2,30.31
14,Dematagoda,6.9261,79.88,78,Kadawatha Junction,7.0028,79.9556,14.85,19.47,morning_peak,weekday,1.8,31.01
19,Panadura,6.7136,79.9042,63,Kirulapone,6.8742,79.8825,21.38,31.66,night,weekday,0.85,23.49
19,Panadura,6.7136,79.9042,20,Moratuwa,6.7731,79.8817,7.78,12.14,evening_peak,weekday,2,26.71
24,Hokandara,6.8494,79.9575,61,Panadura South,6.695,79.905,33.24,38.43,midday,weekend,1.02,44.63
99,Bulathsinhala,6.665,80.1825,32,Biyagama,6.9753,80.0008,59.15,66.98,evening_peak,weekday,2,135.48
37,Kandana,7.0508,79.9058,79,Weboda,7.0364,79.9869,15.61,21.32,midday,weekday,1.2,22.95
92,Ekala,7.0761,79.9283,16,Nugegoda,6.8689,79.8889,34.44,41.26,morning_peak,weekday,1.8,66.88
66,Pannipitiya,6.8308,79.9661,31,Thalawathugoda,6.8869,79.9331,8.7,14.46,morning_peak,weekday,1.8,29.69
31,Thalawathugoda,6.8869,79.9331,73,Modara,6.9714,79.8681,15.34,22.57,midday,weekend,1.02,19.91
57,Hanwella,6.9042,80.0842,80,Udugampola,7.0717,80.0239,33.86,37.96,midday,weekend,1.02,39.08
69,Pelawatte,6.8908,79.9311,93,Gonawala,7.1539,79.9819,42.75,50.04,midday,weekday,1.2,67.14
23,Athurugiriya,6.8783,79.9917,69,Pelawatte,6.8908,79.9311,8.39,12.25,morning_peak,weekend,1.17,13.2
4,Borella,6.9113,79.8778,93,Gonawala,7.1539,79.9819,38.23,45.67,night,weekday,0.85,42.83
40,Katunayake,7.1697,79.8847,96,Aluthgama,6.4333,79.9992,104.96,85.81,morning_peak,weekend,1.17,91.82
63,Kirulapone,6.8742,79.8825,67,Kahathuduwa,6.7981,80.0133,21.8,29.04,night,weekend,0.807,24.83
63,Kirulapone,6.8742,79.8825,68,Sri Jayawardenepura,6.8886,79.9203,8.1,12.26,morning_peak,weekday,1.8,24.43
70,Koswatta,6.9194,79.9211,35,Wattala,6.9939,79.8781,15.89,23.37,night,weekday,0.85,21.55
11,Kotahena,6.9531,79.8597,77,Kerawalapitiya,6.9883,79.8658,6.61,11,night,weekday,0.85,9.64
87,Gothatuwa,6.9217,79.9856,14,Dematagoda,6.9261,79.88,15.07,21.21,evening_peak,weekday,2,48
23,Athurugiriya,6.8783,79.9917,74,Orugodawatta,6.9486,79.8886,20.12,26.68,evening_peak,weekday,2,50.27
87,Gothatuwa,6.9217,79.9856,30,Mulleriyawa,6.9317,79.9514,7.58,12.69,evening_peak,weekday,2,25.88
25,Boralesgamuwa,6.8372,79.9111,74,Orugodawatta,6.9486,79.8886,16.48,26.82,night,weekday,0.85,22.07
41,Negombo,7.2089,79.8353,25,Boralesgamuwa,6.8372,79.9111,47.97,52.14,evening_peak,weekday,2,93.74
99,Bulathsinhala,6.665,80.1825,75,Baseline Road,6.9067,79.8869,59.19,69.27,morning_peak,weekend,1.17,92.59
